Bromeliad	Carbon	Scenario	Time	Block	Abs
51	17	1	120	2	0.856
51	6	1	120	2	1.233
51	10	1	120	2	1.227
51	24	1	120	2	1.083
51	26	1	120	2	0.642
51	14	1	120	2	-0.025
51	1	1	120	2	-0.016
51	18	1	120	2	0.258
51	19	1	120	2	1.083
51	2	1	120	2	1.688
51	9	1	120	2	0.522
51	27	1	120	2	1.398
51	28	1	120	2	0.926
51	21	1	120	2	1.605
51	25	1	120	2	-0.090
51	20	1	120	2	-0.231
51	13	1	120	2	0.431
51	15	1	120	2	1.436
51	7	1	120	2	-0.126
51	12	1	120	2	-0.008
51	4	1	120	2	1.665
51	11	1	120	2	1.087
51	30	1	120	2	0.227
51	22	1	120	2	0.164
51	23	1	120	2	1.835
51	8	1	120	2	0.651
51	3	1	120	2	1.436
51	29	1	120	2	0.866
